gate,label,swept,multiplier,is_baseline,seed,maxiter,lambda_deriv,lambda_boundary,lambda_amp,lambda_disc,amp_max,F_coh_train,iterations,converged,train_time_s,F_ped_heldout_mean,F_ped_heldout_min,F_ped_heldout_std,robustness_spread,F_ped_trained_mean,leakage_L1_mean,leakage_L1_max,overfit_gap,peak_amp,roughness,bandwidth_MHz,bandwidth_cav_MHz,bandwidth_tra_MHz,config_hash,reused_pulse,cached,occ99_MHz,occ99_cav_MHz,occ99_tra_MHz,sigma_f_MHz,sigma_f_cav_MHz,sigma_f_tra_MHz,centroid_cav_MHz,centroid_tra_MHz,n_bar_drive,occ99_frac,occ99_frac_cav,occ99_frac_tra,binding_drive,occ99_cav_lo_MHz,occ99_cav_hi_MHz,occ99_tra_lo_MHz,occ99_tra_hi_MHz,band_limit_cav_MHz,band_limit_tra_MHz,F_ped_heldout_mean@500,F_ped_heldout_min@500,robustness_spread@500,occ99_frac@500,F_ped_heldout_mean@1000,F_ped_heldout_min@1000,robustness_spread@1000,occ99_frac@1000
X,deriv=1e-05_boundary=0.0002_amp=8e-05_disc=0.5,boundary,10.0,False,42,1500,1e-05,0.0002,8e-05,0.5,40.0,0.9978449687538606,1500,False,881.092621088028,0.9947801891440436,0.9796028924320477,0.005860916893308036,0.018240868856706283,0.9976866370753097,0.005203921888190998,0.02032698379728526,0.002906447931266043,18.235512010809806,1.0930188365858362,8.60369669081378,4.828021296858677,8.60369669081378,17fbcbbfa52f4fcc,False,True,35.45454545454545,20.909090909090907,35.45454545454545,7.2594130154966,4.802429180519084,7.2594130154966,-0.496451013716096,-4.617847920618278,2.104762042214347,0.5371900826446281,0.38720538720538716,0.5371900826446281,tra,-12.727272727272727,8.181818181818182,-29.09090909090909,6.363636363636363,54.0,66.0,,,,,,,,
X,deriv=1e-05_boundary=0.0002_amp=8e-05_disc=0.5,boundary,10.0,False,43,1500,1e-05,0.0002,8e-05,0.5,40.0,0.9981877305740395,1500,False,1240.3479461669922,0.9982479161579582,0.9981882539930834,0.00010527433693499958,0.00031581431268246085,0.9981913741466331,0.0017510783113161787,0.0018107890551952721,-5.654201132510028e-05,19.451087352210422,1.2183693586203006,9.052897881317142,5.458864339652502,9.052897881317142,1f53b69d81e81990,False,True,31.818181818181817,23.636363636363633,31.818181818181817,6.6509634849898225,5.0301608513349665,6.6509634849898225,-2.1205380657811435,-6.141632093416899,2.7992853661881947,0.4820936639118457,0.43771043771043766,0.4820936639118457,tra,-12.727272727272727,10.909090909090908,-25.454545454545453,6.363636363636363,54.0,66.0,0.9975762385590725,0.9974003839914455,0.0003322944474836165,0.5234159779614326,0.9980425186226276,0.996844704730273,0.0014193208115360623,0.5234159779614326
X,deriv=1e-05_boundary=0.0002_amp=8e-05_disc=0.5,boundary,10.0,False,44,1500,1e-05,0.0002,8e-05,0.5,40.0,0.9989405961085306,1500,False,1274.7683658599854,0.9986530794818955,0.9963771343315023,0.0007641792233756052,0.0025691259898205088,0.9989441587046147,0.001335257564544945,0.00360747964461805,0.00029107922271920383,18.895958728615074,1.0387345691124685,8.883353965206975,4.537547879176901,8.883353965206975,d96cfc4ecc61bba4,False,True,31.818181818181817,19.09090909090909,31.818181818181817,6.935795203326287,4.5375233376871815,6.935795203326287,-0.014923664662978453,-5.550560563463347,2.5298817518064483,0.4820936639118457,0.35353535353535354,0.4820936639118457,tra,-10.0,9.09090909090909,-25.454545454545453,6.363636363636363,54.0,66.0,0.9978122551477631,0.9965102574384638,0.0014789880359857843,0.4820936639118457,0.9981491850122955,0.9940650608471949,0.004626983932526807,0.4683195592286501
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=12,amp_max,,False,42,1500,1e-05,2e-05,8e-05,0.5,12.0,0.9975390409392592,1500,False,837.5872666835785,0.9968782535971357,0.9921034571155957,0.001615745813259056,0.00543425453844526,0.9975294201306374,0.003117085039700385,0.007889061446578083,0.0006511665335017236,16.169026858883463,1.4027643095131033,11.236078691178257,4.973984341376226,11.236078691178257,c76f3d8404d64119,False,True,40.0,23.636363636363633,40.0,9.286463380995006,4.886790244059922,9.286463380995006,0.9272547324315221,-6.325429805775169,2.8830582524043615,0.6060606060606061,0.43771043771043766,0.6060606060606061,tra,-10.909090909090908,12.727272727272727,-27.272727272727273,12.727272727272727,54.0,66.0,,,,,,,,
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=12,amp_max,,False,43,1500,1e-05,2e-05,8e-05,0.5,12.0,0.9978921159397242,1500,False,1257.9321401119232,0.9977984683970066,0.9970902621813437,0.0002406048889326603,0.0008122001387729227,0.9978958065941413,0.0021990507724615528,0.002907465022110145,9.733819713475533e-05,15.217313834374515,1.16606475146308,8.500023997850025,5.167035267578159,8.500023997850025,6aec5e044eac11d9,False,True,31.818181818181817,20.909090909090907,31.818181818181817,6.704247315610127,5.010759336747977,6.704247315610127,1.261167841958186,-5.225272805812222,2.381619328082143,0.4820936639118457,0.38720538720538716,0.4820936639118457,tra,-10.909090909090908,10.0,-25.454545454545453,6.363636363636363,54.0,66.0,0.9968986385767027,0.9968372558085896,0.00015386800752048568,0.5785123966942148,0.9972385784301778,0.9965330554459824,0.0008608776455668599,0.5509641873278236
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=12,amp_max,,False,44,1500,1e-05,2e-05,8e-05,0.5,12.0,0.9981615734815827,1500,False,1248.7832701206207,0.9978464888405177,0.9953719686430178,0.0008315682265169356,0.0027931873164557253,0.998163354266682,0.002145655476906372,0.004613873740034524,0.00031686542616427005,13.535275410135947,1.0222307712295282,9.984463662425997,4.76955426124359,9.984463662425997,8ec67ecf60fa870a,False,True,31.818181818181817,20.0,31.818181818181817,6.942066644733084,4.680257618169894,6.942066644733084,0.9186057252758408,-7.176156723928867,3.2708098103595566,0.4820936639118457,0.37037037037037035,0.4820936639118457,tra,-10.909090909090908,9.09090909090909,-24.545454545454543,7.2727272727272725,54.0,66.0,0.9971353271468357,0.9936284017206867,0.003985544600460522,0.5371900826446281,0.9977688101040496,0.9962051330750535,0.001763631773263219,0.5371900826446281
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=16,amp_max,,False,42,1500,1e-05,2e-05,8e-05,0.5,16.0,0.9972868274268843,1500,False,909.2264080047607,0.9962787890439841,0.9896375580745693,0.002293199020891465,0.007653317195460141,0.9972558176260877,0.003716557795496722,0.010346424654472663,0.0009770285821035785,18.65841532216687,1.2580988336747516,9.422124072902973,5.178897091634416,9.422124072902973,c5566e403fc44076,False,True,37.27272727272727,23.636363636363633,37.27272727272727,8.098096968566379,5.166164839354485,8.098096968566379,-0.36292690497792934,-4.81635209810015,2.1952379663172974,0.5647382920110193,0.43771043771043766,0.5647382920110193,tra,-12.727272727272727,10.909090909090908,-29.09090909090909,8.181818181818182,54.0,66.0,,,,,,,,
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=16,amp_max,,False,43,1500,1e-05,2e-05,8e-05,0.5,16.0,0.9983831464697321,1500,False,1375.3615038394928,0.9982364726002663,0.9970329878103529,0.00040281958073881517,0.0013513058066539907,0.9983844325882657,0.0017612652158812802,0.0029651221916472403,0.00014795998799943533,18.679533657819096,1.1248027169173267,7.835404878874929,5.156369706746051,7.835404878874929,c606d66ef76dd6b0,False,True,29.09090909090909,22.727272727272727,29.09090909090909,6.274303040907498,5.128257902115021,6.274303040907498,-0.5376982816070681,-4.6932601639751415,2.13913407656114,0.44077134986225897,0.42087542087542085,0.44077134986225897,tra,-10.909090909090908,11.818181818181818,-22.727272727272727,6.363636363636363,54.0,66.0,0.9978775952536912,0.9972253015709267,0.0007966715917797629,0.4820936639118457,0.9983452652748225,0.9982233671083042,0.0002838568641392314,0.4545454545454545
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=16,amp_max,,False,44,1500,1e-05,2e-05,8e-05,0.5,16.0,0.9986046188827474,1500,False,1383.9141728878021,0.9983193594652349,0.996015767902548,0.0007709839366831571,0.0025906708560896607,0.9986042194979579,0.001676425469774956,0.0039754039638264516,0.0002848600327229889,16.23972560703456,1.0987889578609984,9.310205318144634,4.820649148015121,9.310205318144634,6f9f9b60818dd4e2,False,True,30.0,22.727272727272727,30.0,7.250174783644847,4.671556255817877,7.250174783644847,1.189630344681809,-5.840795208925667,2.662167369610605,0.45454545454545453,0.42087542087542085,0.45454545454545453,tra,-14.545454545454545,8.181818181818182,-26.363636363636363,3.6363636363636362,54.0,66.0,0.9975634444266313,0.9947108147250415,0.003232844397180412,0.5234159779614326,0.9981759749035488,0.9972936552903183,0.0010018536931717392,0.5096418732782368
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=20,amp_max,,False,42,1500,1e-05,2e-05,8e-05,0.5,20.0,0.9975284213862315,1500,False,820.2991559505463,0.9960870064074877,0.9866276612623245,0.003284668897620393,0.010900460542349388,0.9975503394840146,0.0039061400007547207,0.013350003924898601,0.001463333076526907,18.571648143708085,1.2174956865967916,8.82540136207682,5.136203440965861,8.82540136207682,4f0144b6fa2e867f,False,True,34.54545454545455,25.454545454545453,34.54545454545455,7.571499371134921,5.126815470932624,7.571499371134921,-0.31040121455215086,-4.5343253604754565,2.0666934186305634,0.5234159779614326,0.47138047138047134,0.5234159779614326,tra,-13.636363636363637,11.818181818181818,-28.18181818181818,6.363636363636363,54.0,66.0,,,,,,,,
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=20,amp_max,,False,43,1500,1e-05,2e-05,8e-05,0.5,20.0,0.9984429223059523,1500,False,1371.3637058734894,0.9984399727205625,0.9982213207280678,8.369212986520965e-05,0.0003594322114917059,0.9984461685860154,0.0015573426443221238,0.0017756013385632485,6.19586545291817e-06,18.423560868091226,1.2029635592590484,8.887726781162538,5.372446784029143,8.887726781162538,07a9a7fc92abf532,False,True,30.909090909090907,21.818181818181817,30.909090909090907,6.505551698609346,5.056787767907048,6.505551698609346,-1.8144095231150916,-6.055533373148467,2.7600425584085997,0.4683195592286501,0.40404040404040403,0.4683195592286501,tra,-9.09090909090909,12.727272727272727,-25.454545454545453,5.454545454545454,54.0,66.0,0.9980445241079334,0.9973552951011233,0.0008555199530632107,0.4882154882154882,0.9984399727205625,0.9982213207280678,0.0003594322114917059,0.4683195592286501
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=20,amp_max,,False,44,1500,1e-05,2e-05,8e-05,0.5,20.0,0.9987495658711747,1500,False,1448.724063873291,0.9985886388752802,0.99733977750939,0.0004197391964004754,0.0014118876987283535,0.9987499393133669,0.0014067165487235522,0.002651482222314372,0.0001613004380867089,22.192126564096768,1.0706752011699416,8.564429812017236,4.76076062177442,8.564429812017236,3d47ddbdc36539e8,False,True,30.0,20.0,30.0,6.712652777316085,4.696630838773459,6.712652777316085,0.7787813955919018,-5.318811022790735,2.424252973013097,0.45454545454545453,0.37037037037037035,0.45454545454545453,tra,-11.818181818181818,8.181818181818182,-25.454545454545453,4.545454545454545,54.0,66.0,0.9977316698947675,0.9952372147966124,0.002827923122404763,0.5234159779614326,0.9981309713841269,0.995623702047245,0.002831304752359709,0.4683195592286501
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=28,amp_max,,False,42,1500,1e-05,2e-05,8e-05,0.5,28.0,0.9976319075168323,1500,False,2830.317655801773,0.9962426499853381,0.9871933113419278,0.0031455417997198576,0.010436249813108311,0.9976494778427996,0.003752064831708879,0.012786439440454878,0.00140682785746149,18.908989048700192,1.2265381001148832,8.755535573212303,5.128991835043168,8.755535573212303,bb4e364d21c492a3,False,True,33.63636363636363,25.454545454545453,33.63636363636363,7.530349411784247,5.121628864970521,7.530349411784247,-0.27472716181742873,-4.466905070653141,2.0359640249102737,0.5096418732782368,0.47138047138047134,0.5096418732782368,tra,-13.636363636363637,11.818181818181818,-25.454545454545453,8.181818181818182,54.0,66.0,,,,,,,,
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=28,amp_max,,False,43,1500,1e-05,2e-05,8e-05,0.5,28.0,0.9984429223059523,1500,False,1443.8950400352478,0.9984399727205625,0.9982213207280678,8.369212986520965e-05,0.0003594322114917059,0.9984461685860154,0.0015573426443221238,0.0017756013385632485,6.19586545291817e-06,18.423560868091226,1.2029635592590484,8.887726781162538,5.372446784029143,8.887726781162538,272fda2a2866d4fb,False,True,30.909090909090907,21.818181818181817,30.909090909090907,6.505551698609346,5.056787767907048,6.505551698609346,-1.8144095231150916,-6.055533373148467,2.7600425584085997,0.4683195592286501,0.40404040404040403,0.4683195592286501,tra,-9.09090909090909,12.727272727272727,-25.454545454545453,5.454545454545454,54.0,66.0,0.9980445241079334,0.9973552951011233,0.0008555199530632107,0.4882154882154882,0.9984399727205625,0.9982213207280678,0.0003594322114917059,0.4683195592286501
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5_ampmax=28,amp_max,,False,44,1500,1e-05,2e-05,8e-05,0.5,28.0,0.9987455250725974,1500,False,1447.80224776268,0.9985754491168555,0.9972681461445344,0.0004399283883699347,0.0014796065640244604,0.9987459519017499,0.0014196249535986416,0.0027225142989024675,0.00017050278489438853,22.40468428706412,1.0697927629543311,8.57460772673111,4.739076515077925,8.57460772673111,8075481a260bc571,False,True,30.0,20.0,30.0,6.708085744941428,4.6686919028327,6.708085744941428,0.8137334527887539,-5.340925322996985,2.434332417045116,0.45454545454545453,0.37037037037037035,0.45454545454545453,tra,-11.818181818181818,8.181818181818182,-25.454545454545453,4.545454545454545,54.0,66.0,0.9977316698947675,0.9952372147966124,0.002827923122404763,0.5234159779614326,0.9981309713841269,0.995623702047245,0.002831304752359709,0.4683195592286501
