gate,label,swept,multiplier,is_baseline,seed,maxiter,protocol,phase1_maxiter,phase2_maxiter,phase1_F_coh_train,lambda_deriv,lambda_boundary,lambda_amp,lambda_disc,amp_max,F_coh_train,iterations,converged,train_time_s,F_ped_heldout_mean,F_ped_heldout_min,F_ped_heldout_std,robustness_spread,F_ped_trained_mean,leakage_L1_mean,leakage_L1_max,overfit_gap,peak_amp,roughness,bandwidth_MHz,bandwidth_cav_MHz,bandwidth_tra_MHz,occ99_frac,occ99_frac_cav,occ99_frac_tra,binding_drive,occ99_MHz,occ99_cav_MHz,occ99_tra_MHz,occ99_cav_lo_MHz,occ99_cav_hi_MHz,occ99_tra_lo_MHz,occ99_tra_hi_MHz,band_limit_cav_MHz,band_limit_tra_MHz,sigma_f_MHz,sigma_f_cav_MHz,sigma_f_tra_MHz,centroid_cav_MHz,centroid_tra_MHz,n_bar_drive,config_hash,reused_pulse,cached
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,42,2500,two_phase,1000,1500,0.9946911171980962,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9959959280177113,1500,False,1693.2688870429993,0.9953032144301239,0.9898222120231188,0.0017749110384287661,0.006176701915174054,0.9960013635417126,0.0046894091724830715,0.010162386951339974,0.0006981491115887195,25.39497984671607,1.0476006542421765,5.99917032924287,4.284790068637438,5.99917032924287,0.4132231404958678,0.31986531986531985,0.4132231404958678,tra,27.272727272727273,17.272727272727273,27.272727272727273,-9.09090909090909,8.181818181818182,-22.727272727272727,4.545454545454545,54.0,66.0,5.392568597759999,4.180774019618026,5.392568597759999,0.9383786704635606,-2.628735163100454,1.1981472940293774,ab36ec63df1b4d7b,False,True
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,43,2500,two_phase,1000,1500,0.9941384300358063,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9953311361690174,1500,False,1701.8813500404358,0.9939972996186306,0.983922796535276,0.003281716606296418,0.011418300916209212,0.9952827072875865,0.005984646256290885,0.016032981036953053,0.0012854076689559069,15.134316618128572,0.8285366375610236,7.69517116328077,3.9182273042773286,7.69517116328077,0.371900826446281,0.33670033670033667,0.371900826446281,tra,24.545454545454543,18.18181818181818,24.545454545454543,-11.818181818181818,6.363636363636363,-19.09090909090909,5.454545454545454,54.0,66.0,5.555765511061153,3.9020065599539406,5.555765511061153,-0.3561600961095921,-5.324389994946965,2.4267958044425546,9bc6866ee4b8976a,False,True
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,44,2500,two_phase,1000,1500,0.9956982173500055,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9965810375382564,1377,True,1624.2138359546661,0.9964761237168936,0.9954714354562643,0.0003196724026649849,0.0011191248532671505,0.9965891541599399,0.003504254674977644,0.004503665863927475,0.00011303044304622478,19.917555588709458,0.8806596619367577,7.9940480914585885,4.013672858473889,7.9940480914585885,0.44077134986225897,0.31986531986531985,0.44077134986225897,tra,29.09090909090909,17.272727272727273,29.09090909090909,-9.09090909090909,8.181818181818182,-22.727272727272727,6.363636363636363,54.0,66.0,6.01045993389649,3.9357502010794443,6.01045993389649,0.7870452144274007,-5.270595438048505,2.402276863285554,8254bd10add6fcd8,False,True
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,45,2500,two_phase,1000,1500,0.9934798338864052,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9934798428153888,1212,True,1502.050153017044,0.9935156082124478,0.9934076334329701,0.0001319288296553734,0.0005197297745337393,0.9934788040726885,0.006479932791189706,0.006587543521200612,-3.680413975926111e-05,16.115887829952758,1.1945037340548992,9.532738064162064,4.800467810355219,9.532738064162064,0.44077134986225897,0.37037037037037035,0.44077134986225897,tra,29.09090909090909,20.0,29.09090909090909,-10.0,10.0,-22.727272727272727,6.363636363636363,54.0,66.0,6.181932547111167,4.692344645947875,6.181932547111167,1.0131105181079423,-7.256500877343841,3.307429752663556,111247d06805e6f0,False,True
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,46,2500,two_phase,1000,1500,0.9962675221772979,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9964900605773098,1500,False,1717.0002489089966,0.9960884969700488,0.9926887686139176,0.0010908783000896335,0.00380749880407516,0.9964947544738301,0.0038989047764586508,0.007296267240893273,0.0004062575037813154,17.02173835718486,0.8664914283422085,6.454335551584994,3.822153930525639,6.454335551584994,0.3443526170798898,0.30303030303030304,0.3443526170798898,tra,22.727272727272727,16.363636363636363,22.727272727272727,-9.09090909090909,7.2727272727272725,-19.09090909090909,3.6363636363636362,54.0,66.0,4.974650959781031,3.417451475651051,4.974650959781031,1.7116910002109167,-4.112334524428142,1.8743548424923167,5bb94802e46dbfe4,False,True
X,deriv=0.0001_boundary=2e-05_amp=8e-05_disc=0.5,deriv,10.0,False,42,2500,two_phase,1000,1500,0.9872285740647786,0.0001,2e-05,8e-05,0.5,40.0,0.9872299405352286,769,True,1253.3615911006927,0.9871692122294884,0.9861913321189716,0.00031128855081191426,0.0010894317906635642,0.9872804350480044,0.01272833387180687,0.013697590800340942,0.00011122281851605464,16.46432932504549,0.7746815557055623,7.018516356483879,4.007771708390044,7.018516356483879,0.35812672176308535,0.26936026936026936,0.35812672176308535,tra,23.636363636363633,14.545454545454545,23.636363636363633,-8.181818181818182,6.363636363636363,-18.18181818181818,5.454545454545454,54.0,66.0,5.940215661623043,3.91333489620706,5.940215661623043,0.8648954021728494,-3.7381024249798256,1.703784149945226,ee0cf7eaf4013a13,False,True
X,deriv=0.0001_boundary=2e-05_amp=8e-05_disc=0.5,deriv,10.0,False,43,2500,two_phase,1000,1500,0.9898178454909285,0.0001,2e-05,8e-05,0.5,40.0,0.9922475243784613,1500,False,1739.6315400600433,0.9922190602009109,0.991966068287681,8.221745305453104e-05,0.00028568683687357765,0.9922519575361235,0.007772553531891647,0.008026077742078863,3.289733521261162e-05,16.24303268276797,0.6734202861118125,6.315079180967706,3.0947421384570046,6.315079180967706,0.33057851239669417,0.21885521885521883,0.33057851239669417,tra,21.818181818181817,11.818181818181817,21.818181818181817,-5.454545454545454,6.363636363636363,-16.363636363636363,5.454545454545454,54.0,66.0,5.067350962602124,2.891316677249947,5.067350962602124,1.1035020504728377,-3.768577886113949,1.7176745150929575,662495ca2499e5eb,False,True
X,deriv=0.0001_boundary=2e-05_amp=8e-05_disc=0.5,deriv,10.0,False,44,2500,two_phase,1000,1500,0.9894105735991917,0.0001,2e-05,8e-05,0.5,40.0,0.9907481963962328,1500,False,1755.3642370700836,0.989458007976133,0.9788587901578758,0.0034055187067555605,0.01189577961158328,0.9907220287328273,0.010524125216229,0.02106250474170812,0.0012640207566942951,19.953887969127482,0.635755802876916,5.714542110864868,3.065138482960136,5.714542110864868,0.3443526170798898,0.20202020202020202,0.3443526170798898,tra,22.727272727272727,10.909090909090908,22.727272727272727,-6.363636363636363,4.545454545454545,-18.18181818181818,4.545454545454545,54.0,66.0,4.603712413608028,2.2341825140986336,4.603712413608028,2.0984523853113926,-3.3855315017939587,1.5430863727410933,1c2ad0f02b28b029,False,True
X,deriv=0.0001_boundary=2e-05_amp=8e-05_disc=0.5,deriv,10.0,False,45,2500,two_phase,1000,1500,0.9903841391145344,0.0001,2e-05,8e-05,0.5,40.0,0.9912545969741029,1500,False,1748.58562707901,0.991097233551853,0.9897162889750434,0.000441596465795934,0.001545322303795782,0.9912591929001928,0.008889071060070015,0.010271842378393292,0.00016195934833984627,13.695901395043064,0.7267911647379194,6.902555806274564,3.503842020054724,6.902555806274564,0.33057851239669417,0.26936026936026936,0.33057851239669417,tra,21.818181818181817,14.545454545454545,21.818181818181817,-7.2727272727272725,7.2727272727272725,-19.09090909090909,2.727272727272727,54.0,66.0,5.065969385638344,3.484180553186304,5.065969385638344,0.37066801089323387,-4.688414533987983,2.136925494069272,56d8b3b073251a09,False,True
X,deriv=0.0001_boundary=2e-05_amp=8e-05_disc=0.5,deriv,10.0,False,46,2500,two_phase,1000,1500,0.9889859376260425,0.0001,2e-05,8e-05,0.5,40.0,0.9913548503490008,1203,True,1661.3654868602753,0.9913581652467162,0.9913416992480216,5.25788398682551e-06,1.86144578144809e-05,0.991360085288353,0.008631474353711265,0.008648005725405583,1.9200416367937123e-06,13.629792729376387,0.7283169931017726,6.642180926406723,3.851123819631307,6.642180926406723,0.3168044077134986,0.2693602693602693,0.3168044077134986,tra,20.909090909090907,14.545454545454543,20.909090909090907,-9.09090909090909,5.454545454545454,-18.18181818181818,2.727272727272727,54.0,66.0,5.201744742065877,3.8475768719854644,5.201744742065877,0.1652479600303045,-4.13042601888852,1.8826007378707932,92018dd50494e878,False,True
X,deriv=1e-05_boundary=0_amp=8e-05_disc=0.5,boundary,0.0,False,42,2500,two_phase,1000,1500,0.9969822041509867,1e-05,0.0,8e-05,0.5,40.0,0.9986023697209846,1500,False,1927.587426185608,0.9968379421711785,0.9843114510539596,0.004127788249884556,0.014290416368607284,0.9985184429720284,0.0031583875074039165,0.015661926026946604,0.0016805008008499156,21.486241949837467,1.1631466560378005,8.213212172419679,4.704317893812109,8.213212172419679,0.44077134986225897,0.33670033670033667,0.44077134986225897,tra,29.09090909090909,18.18181818181818,29.09090909090909,-10.0,8.181818181818182,-23.636363636363637,5.454545454545454,54.0,66.0,7.151088868122425,4.691753953860585,7.151088868122425,0.3435864992609168,-4.03965124601101,1.841226639020515,a63edd9b0cf4a7ca,False,True
