gate,label,swept,multiplier,is_baseline,seed,maxiter,protocol,phase1_maxiter,phase2_maxiter,phase1_F_coh_train,lambda_deriv,lambda_boundary,lambda_amp,lambda_disc,amp_max,F_coh_train,iterations,converged,train_time_s,F_ped_heldout_mean,F_ped_heldout_min,F_ped_heldout_std,robustness_spread,F_ped_trained_mean,leakage_L1_mean,leakage_L1_max,overfit_gap,peak_amp,roughness,bandwidth_MHz,bandwidth_cav_MHz,bandwidth_tra_MHz,occ99_frac,occ99_frac_cav,occ99_frac_tra,binding_drive,occ99_MHz,occ99_cav_MHz,occ99_tra_MHz,occ99_cav_lo_MHz,occ99_cav_hi_MHz,occ99_tra_lo_MHz,occ99_tra_hi_MHz,band_limit_cav_MHz,band_limit_tra_MHz,sigma_f_MHz,sigma_f_cav_MHz,sigma_f_tra_MHz,centroid_cav_MHz,centroid_tra_MHz,n_bar_drive,config_hash,reused_pulse,cached
X,deriv=0_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.0,False,46,2500,two_phase,1000,1500,0.9998699954211079,0.0,2e-05,8e-05,0.5,40.0,0.9999726382328677,1500,False,1672.2596189975739,0.9997585931375608,0.997803013036863,0.0006203308168120312,0.0021696923186403927,0.9999724420839233,0.00024135915348302083,0.0021965235489023183,0.00021384894636256035,33.57832338872371,2.6878161333950796,14.35953452874924,8.456842732719446,14.35953452874924,0.8402203856749311,0.7912457912457911,0.8402203856749311,tra,55.45454545454545,42.72727272727272,55.45454545454545,-24.545454545454543,18.18181818181818,-32.72727272727273,22.727272727272727,54.0,66.0,12.260836837379482,8.41893943195526,12.260836837379482,-0.7997798741019526,-7.474497436583943,3.406790080484933,ed95223e013451b0,False,False
X,deriv=1e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.1,False,45,2500,two_phase,1000,1500,0.9994653539570362,1.0000000000000002e-06,2e-05,8e-05,0.5,40.0,0.9996976165883205,1500,False,7870.526046991348,0.9994052989518635,0.9966691922550693,0.000867264718552928,0.00304565877219265,0.9997011521541225,0.0005945320794788136,0.0033300123577101326,0.0002958532022589999,22.638747532061082,1.762944119600636,10.983624922704545,6.467379363388544,10.983624922704545,0.5922865013774103,0.4545454545454546,0.5922865013774103,tra,39.090909090909086,24.545454545454547,39.090909090909086,-12.727272727272727,11.818181818181818,-30.909090909090907,8.181818181818182,54.0,66.0,7.983287103616766,6.352386346151488,7.983287103616766,1.2141596020343308,-7.543682354386526,3.43832377137034,90d0112c8d46baf3,False,False
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,44,2500,two_phase,1000,1500,0.9993068431504702,3e-06,2e-05,8e-05,0.5,40.0,0.9994879497454605,1500,False,1653.6457970142365,0.9993248906617545,0.998005012787074,0.0004251048717528782,0.0014831745440512245,0.9994868145386789,0.0006746468401526655,0.001994303319378554,0.00016192387692448573,17.574189565759397,1.257493989691354,11.022014873064228,5.017708552633605,11.022014873064228,0.5647382920110192,0.38720538720538716,0.5647382920110192,tra,37.272727272727266,20.909090909090907,37.272727272727266,-11.818181818181818,9.09090909090909,-24.545454545454543,12.727272727272727,54.0,66.0,8.700790732469288,4.936871752032941,8.700790732469288,0.8970487295301393,-6.766169706105927,3.083942436693677,b41b212f459cb30a,False,False
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,1.0,True,43,2500,two_phase,1000,1500,0.998363962288992,1e-05,2e-05,8e-05,0.5,40.0,0.998486259887251,1500,False,1686.979907989502,0.9984440563888672,0.9980219645774328,0.000133633785475887,0.00046669786042308203,0.998488651641161,0.0015512157974293193,0.001973802065247887,4.4595252293722076e-05,19.81733386165182,1.0476995831232583,7.603920919261555,4.756047366960465,7.603920919261555,0.42699724517906334,0.33670033670033667,0.42699724517906334,tra,28.18181818181818,18.18181818181818,28.18181818181818,-10.0,8.181818181818182,-23.636363636363637,4.545454545454545,54.0,66.0,6.535410733970879,4.719631918172646,6.535410733970879,-0.5874190273880817,-3.8869036371746737,1.771606033352176,8396b4c517d4315b,False,False
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,42,2500,two_phase,1000,1500,0.9946911171980962,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9959959280177113,1500,False,1693.2688870429993,0.9953032144301239,0.9898222120231188,0.0017749110384287661,0.006176701915174054,0.9960013635417126,0.0046894091724830715,0.010162386951339974,0.0006981491115887195,25.39497984671607,1.0476006542421765,5.99917032924287,4.284790068637438,5.99917032924287,0.4132231404958678,0.31986531986531985,0.4132231404958678,tra,27.272727272727273,17.272727272727273,27.272727272727273,-9.09090909090909,8.181818181818182,-22.727272727272727,4.545454545454545,54.0,66.0,5.392568597759999,4.180774019618026,5.392568597759999,0.9383786704635606,-2.628735163100454,1.1981472940293774,ab36ec63df1b4d7b,False,False
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,46,2500,two_phase,1000,1500,0.9962675221772979,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9964900605773098,1500,False,1717.0002489089966,0.9960884969700488,0.9926887686139176,0.0010908783000896335,0.00380749880407516,0.9964947544738301,0.0038989047764586508,0.007296267240893273,0.0004062575037813154,17.02173835718486,0.8664914283422085,6.454335551584994,3.822153930525639,6.454335551584994,0.3443526170798898,0.30303030303030304,0.3443526170798898,tra,22.727272727272727,16.363636363636363,22.727272727272727,-9.09090909090909,7.2727272727272725,-19.09090909090909,3.6363636363636362,54.0,66.0,4.974650959781031,3.417451475651051,4.974650959781031,1.7116910002109167,-4.112334524428142,1.8743548424923167,5bb94802e46dbfe4,False,False
X,deriv=0.0001_boundary=2e-05_amp=8e-05_disc=0.5,deriv,10.0,False,45,2500,two_phase,1000,1500,0.9903841391145344,0.0001,2e-05,8e-05,0.5,40.0,0.9912545969741029,1500,False,1748.58562707901,0.991097233551853,0.9897162889750434,0.000441596465795934,0.001545322303795782,0.9912591929001928,0.008889071060070015,0.010271842378393292,0.00016195934833984627,13.695901395043064,0.7267911647379194,6.902555806274564,3.503842020054724,6.902555806274564,0.33057851239669417,0.26936026936026936,0.33057851239669417,tra,21.818181818181817,14.545454545454545,21.818181818181817,-7.2727272727272725,7.2727272727272725,-19.09090909090909,2.727272727272727,54.0,66.0,5.065969385638344,3.484180553186304,5.065969385638344,0.37066801089323387,-4.688414533987983,2.136925494069272,56d8b3b073251a09,False,False
X,deriv=1e-05_boundary=0_amp=8e-05_disc=0.5,boundary,0.0,False,44,2500,two_phase,1000,1500,0.997986892449631,1e-05,0.0,8e-05,0.5,40.0,0.9983648398462572,1500,False,1931.795837879181,0.9981563632047802,0.996367007441641,0.0005712979868940272,0.0019995335607946307,0.9983647158839628,0.0018401105873376642,0.003628013096130811,0.0002083526791826218,17.729307907375485,1.11402198714032,9.321287549340285,4.6244432799850195,9.321287549340285,0.4683195592286501,0.33670033670033667,0.4683195592286501,tra,30.909090909090907,18.18181818181818,30.909090909090907,-10.0,8.181818181818182,-25.454545454545453,5.454545454545454,54.0,66.0,6.730808775681178,4.4787624923485545,6.730808775681178,1.1515911544165207,-6.448458327592687,2.93913323955911,4eecc93a417f3100,False,False
X,deriv=1e-05_boundary=2e-06_amp=8e-05_disc=0.5,boundary,0.1,False,43,2500,two_phase,1000,1500,0.9977108690621581,1e-05,2.0000000000000003e-06,8e-05,0.5,40.0,0.9983495622659266,1500,False,3927.4446420669556,0.9982767898931191,0.9976455071897488,0.00020134522173380088,0.0007050898756424395,0.9983503296337888,0.001721124069215813,0.002351864822195293,7.353974066970359e-05,20.542563122580756,1.1405320660630416,8.021772135453851,5.2509744428912555,8.021772135453851,0.44077134986225897,0.37037037037037035,0.44077134986225897,tra,29.09090909090909,20.0,29.09090909090909,-10.909090909090908,9.09090909090909,-22.727272727272727,6.363636363636363,54.0,66.0,6.073402627865034,5.246250549272944,6.073402627865034,0.22268312497910525,-5.240477908834836,2.3885496393960057,b4ffd1fd6eeab69b,False,False
X,deriv=1e-05_boundary=6e-06_amp=8e-05_disc=0.5,boundary,0.3,False,42,2500,two_phase,1000,1500,0.9964645511163474,1e-05,6e-06,8e-05,0.5,40.0,0.9970414810794211,1500,False,1674.2034978866577,0.9960565731947969,0.9902060809359137,0.0020484182721229845,0.006854627404871194,0.9969206376228861,0.003933751445508903,0.009788349924503836,0.0008640644280891729,18.520085753758366,1.4255435106743852,11.088123155025224,4.8139125309169355,11.088123155025224,0.4820936639118457,0.35353535353535354,0.4820936639118457,tra,31.818181818181817,19.09090909090909,31.818181818181817,-9.09090909090909,10.0,-26.363636363636363,5.454545454545454,54.0,66.0,8.637449043387688,4.65201151574609,8.637449043387688,1.2379590916847216,-6.952765573776209,3.168990689961809,6b6a8a719e236387,False,False
