gate,label,swept,multiplier,is_baseline,seed,maxiter,protocol,phase1_maxiter,phase2_maxiter,phase1_F_coh_train,lambda_deriv,lambda_boundary,lambda_amp,lambda_disc,amp_max,F_coh_train,iterations,converged,train_time_s,F_ped_heldout_mean,F_ped_heldout_min,F_ped_heldout_std,robustness_spread,F_ped_trained_mean,leakage_L1_mean,leakage_L1_max,overfit_gap,peak_amp,roughness,bandwidth_MHz,bandwidth_cav_MHz,bandwidth_tra_MHz,occ99_frac,occ99_frac_cav,occ99_frac_tra,binding_drive,occ99_MHz,occ99_cav_MHz,occ99_tra_MHz,occ99_cav_lo_MHz,occ99_cav_hi_MHz,occ99_tra_lo_MHz,occ99_tra_hi_MHz,band_limit_cav_MHz,band_limit_tra_MHz,sigma_f_MHz,sigma_f_cav_MHz,sigma_f_tra_MHz,centroid_cav_MHz,centroid_tra_MHz,n_bar_drive,config_hash,reused_pulse,cached
X,deriv=0_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.0,False,44,2500,two_phase,1000,1500,0.9997857450188846,0.0,2e-05,8e-05,0.5,40.0,0.999950036494,1500,False,1650.777244091034,0.9997586070480744,0.9980865673639348,0.0005324203800018345,0.001863514172682712,0.9999479246548637,0.00024124530184087658,0.001912118251822359,0.00018931760678930765,35.280823102080845,2.791085441415698,16.19314673835447,9.423115693482565,16.19314673835447,0.9366391184573002,0.7912457912457912,0.9366391184573002,tra,61.81818181818181,42.72727272727273,61.81818181818181,-22.727272727272727,20.0,-32.72727272727273,29.09090909090909,54.0,66.0,12.021692260181403,9.152816315357637,12.021692260181403,-2.2407728287536095,-10.848820972408687,4.9447679910705045,b93ab0082fae0f07,False,False
X,deriv=1e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.1,False,43,2500,two_phase,1000,1500,0.9996552393782713,1.0000000000000002e-06,2e-05,8e-05,0.5,40.0,0.9996965387452421,1500,False,7871.185065984726,0.9996209344745897,0.9988604626012769,0.00024084956842583953,0.0008691003972179923,0.9997001989603485,0.0003789599362479952,0.0011386940869391182,7.926448575878986e-05,22.311401396418088,1.4947172683521468,10.605959107669635,5.905645647929692,10.605959107669635,0.5234159779614325,0.4545454545454546,0.5234159779614325,tra,34.54545454545454,24.545454545454547,34.54545454545454,-14.545454545454545,10.0,-30.909090909090907,3.6363636363636362,54.0,66.0,7.608672772376995,4.804564281027367,7.608672772376995,-3.4340664799020546,-7.3888068885612,3.3677333129267093,4a0a82f22f08357c,False,False
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,42,2500,two_phase,1000,1500,0.9981541680458572,3e-06,2e-05,8e-05,0.5,40.0,0.9992998803078825,1500,False,1671.846035003662,0.9971981036118742,0.9825871449977691,0.004845301634203114,0.01670804942227222,0.9991527231876451,0.0027959093098266093,0.017371647986615057,0.0019546195757709217,25.241149377117388,1.6364909305297044,10.413159670344626,5.5324913374251095,10.413159670344626,0.5096418732782368,0.47138047138047134,0.5096418732782368,tra,33.63636363636363,25.454545454545453,33.63636363636363,-13.636363636363637,11.818181818181818,-28.18181818181818,5.454545454545454,54.0,66.0,8.867780329678018,5.257124557900676,8.867780329678018,1.7236884235271446,-5.458604798358958,2.4879693702638823,8348d2bc89f809dc,False,False
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,46,2500,two_phase,1000,1500,0.9991465813004827,3e-06,2e-05,8e-05,0.5,40.0,0.9993754901498667,1500,False,1700.9579436779022,0.9992521401020025,0.9981777287677343,0.0003424453058984731,0.0011990723898556155,0.999375648960358,0.0007450251656175653,0.0018173544138486708,0.0001235088583555477,21.817796688542266,1.3963552303573776,8.880432106316277,5.801205078926905,8.880432106316277,0.49586776859504134,0.40404040404040403,0.49586776859504134,tra,32.72727272727273,21.818181818181817,32.72727272727273,-10.909090909090908,10.909090909090908,-25.454545454545453,7.2727272727272725,54.0,66.0,7.36163295428571,5.594917327849583,7.36163295428571,1.5332581199184327,-4.9667327934234216,2.2637797599924436,b1aa90fd95c0a228,False,False
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,1.0,True,45,2500,two_phase,1000,1500,0.9970686986716463,1e-05,2e-05,8e-05,0.5,40.0,0.9976192825939442,1500,False,1689.0142800807953,0.997456379385217,0.9954402653001254,0.000643273566519071,0.0024746343933172987,0.9976189687177215,0.0025429705931531658,0.004556521752271392,0.00016258933250445917,19.00833121268657,1.3623905964025314,9.719639177440209,5.156572982882805,9.719639177440209,0.4820936639118457,0.4040404040404041,0.4820936639118457,tra,31.818181818181817,21.81818181818182,31.818181818181817,-10.0,11.818181818181818,-26.363636363636363,5.454545454545454,54.0,66.0,6.867567338100269,4.996791482020811,6.867567338100269,1.2737031887379167,-6.878074192409455,3.1349472162303806,b2473e67cc5655e0,False,False
X,deriv=3e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,3.0,False,44,2500,two_phase,1000,1500,0.9956982173500055,3.0000000000000004e-05,2e-05,8e-05,0.5,40.0,0.9965810375382564,1377,True,1624.2138359546661,0.9964761237168936,0.9954714354562643,0.0003196724026649849,0.0011191248532671505,0.9965891541599399,0.003504254674977644,0.004503665863927475,0.00011303044304622478,19.917555588709458,0.8806596619367577,7.9940480914585885,4.013672858473889,7.9940480914585885,0.44077134986225897,0.31986531986531985,0.44077134986225897,tra,29.09090909090909,17.272727272727273,29.09090909090909,-9.09090909090909,8.181818181818182,-22.727272727272727,6.363636363636363,54.0,66.0,6.01045993389649,3.9357502010794443,6.01045993389649,0.7870452144274007,-5.270595438048505,2.402276863285554,8254bd10add6fcd8,False,False
X,deriv=0.0001_boundary=2e-05_amp=8e-05_disc=0.5,deriv,10.0,False,43,2500,two_phase,1000,1500,0.9898178454909285,0.0001,2e-05,8e-05,0.5,40.0,0.9922475243784613,1500,False,1739.6315400600433,0.9922190602009109,0.991966068287681,8.221745305453104e-05,0.00028568683687357765,0.9922519575361235,0.007772553531891647,0.008026077742078863,3.289733521261162e-05,16.24303268276797,0.6734202861118125,6.315079180967706,3.0947421384570046,6.315079180967706,0.33057851239669417,0.21885521885521883,0.33057851239669417,tra,21.818181818181817,11.818181818181817,21.818181818181817,-5.454545454545454,6.363636363636363,-16.363636363636363,5.454545454545454,54.0,66.0,5.067350962602124,2.891316677249947,5.067350962602124,1.1035020504728377,-3.768577886113949,1.7176745150929575,662495ca2499e5eb,False,False
X,deriv=1e-05_boundary=0_amp=8e-05_disc=0.5,boundary,0.0,False,42,2500,two_phase,1000,1500,0.9969822041509867,1e-05,0.0,8e-05,0.5,40.0,0.9986023697209846,1500,False,1927.587426185608,0.9968379421711785,0.9843114510539596,0.004127788249884556,0.014290416368607284,0.9985184429720284,0.0031583875074039165,0.015661926026946604,0.0016805008008499156,21.486241949837467,1.1631466560378005,8.213212172419679,4.704317893812109,8.213212172419679,0.44077134986225897,0.33670033670033667,0.44077134986225897,tra,29.09090909090909,18.18181818181818,29.09090909090909,-10.0,8.181818181818182,-23.636363636363637,5.454545454545454,54.0,66.0,7.151088868122425,4.691753953860585,7.151088868122425,0.3435864992609168,-4.03965124601101,1.841226639020515,a63edd9b0cf4a7ca,False,False
X,deriv=1e-05_boundary=0_amp=8e-05_disc=0.5,boundary,0.0,False,46,2500,two_phase,1000,1500,0.997596846149363,1e-05,0.0,8e-05,0.5,40.0,0.9983402593425712,1500,False,3938.7896268367767,0.99813269671471,0.9962231373732783,0.0006058573115164625,0.002120309587540059,0.998342183956686,0.0018608844089400454,0.0037699311962402504,0.00020948724197589197,21.538353170928428,1.109469394063891,8.107977220273671,4.2973508174247375,8.107977220273671,0.4132231404958678,0.37037037037037035,0.4132231404958678,tra,27.272727272727273,20.0,27.272727272727273,-10.909090909090908,9.09090909090909,-22.727272727272727,4.545454545454545,54.0,66.0,6.226961545149724,4.060411452671243,6.226961545149724,1.407225242467342,-5.19271071018821,2.366777898900734,e95d30820d7bfadc,False,False
X,deriv=1e-05_boundary=2e-06_amp=8e-05_disc=0.5,boundary,0.1,False,45,2500,two_phase,1000,1500,0.9983223783700942,1e-05,2.0000000000000003e-06,8e-05,0.5,40.0,0.9990121618342508,1500,False,1686.8200471401215,0.9985253609391468,0.9942602390705199,0.0013582897245235789,0.004753619631356898,0.9990113899248857,0.0014727128039538906,0.0057359040760947,0.0004860289857389066,18.324363275765307,1.0985216858563804,8.05226089326126,4.7722676810984455,8.05226089326126,0.4545454545454545,0.37037037037037035,0.4545454545454545,tra,29.999999999999996,20.0,29.999999999999996,-11.818181818181818,8.181818181818182,-24.545454545454543,5.454545454545454,54.0,66.0,6.000613669453729,4.716645157502508,6.000613669453729,-0.7264965782884851,-5.369501008763261,2.447356886400757,52f0ccbcc178ac02,False,False
